customer_id,age,state,employment_type,segment,monthly_income,credit_score,years_with_bank,existing_loans,onboarding_year
CUST003665,34,Gujarat,Salaried,SME,32010,674,17,4,2007
CUST003666,29,Rajasthan,Salaried,Premium,167196,741,15,0,2016
CUST003667,61,Tamil Nadu,Business Owner,SME,189501,746,19,1,2007
CUST003668,25,Maharashtra,Salaried,Retail,129568,683,2,3,2008
CUST003669,52,Punjab,Freelancer,Retail,199645,666,1,2,2022
CUST003670,49,Rajasthan,Salaried,SME,49382,718,8,3,2015
CUST003671,32,Telangana,Salaried,Corporate,101737,847,9,2,2021
CUST003672,64,Rajasthan,Salaried,Corporate,19164,464,15,3,2021
CUST003673,22,Karnataka,Self-Employed,Mass,30355,778,4,2,2006
CUST003674,59,Rajasthan,Salaried,Premium,102464,574,16,3,2009
CUST003675,45,Rajasthan,Business Owner,Retail,164577,618,17,1,2019
CUST003676,52,Maharashtra,Salaried,Corporate,114946,636,9,0,2007
CUST003677,62,Tamil Nadu,Salaried,Retail,221287,817,13,1,2014
CUST003678,47,West Bengal,Salaried,Retail,226692,762,1,3,2015
CUST003679,26,Maharashtra,Salaried,SME,116914,688,8,2,2016
CUST003680,41,Karnataka,Self-Employed,Corporate,48648,830,6,3,2022
CUST003681,62,Karnataka,Salaried,SME,101695,747,6,1,2017
CUST003682,32,Telangana,Salaried,Premium,137390,624,11,1,2019
CUST003683,54,Gujarat,Business Owner,SME,79347,636,18,3,2022
CUST003684,59,West Bengal,Self-Employed,Retail,120290,661,8,4,2018
CUST003685,48,Karnataka,Salaried,SME,167830,819,0,0,2022
CUST003686,55,Maharashtra,Self-Employed,Corporate,221467,816,1,3,2006
CUST003687,36,Karnataka,Salaried,Retail,147163,676,18,4,2012
CUST003688,53,Rajasthan,Freelancer,Retail,181991,798,11,2,2017
CUST003689,42,Gujarat,Business Owner,SME,219279,622,6,2,2007
CUST003690,26,Karnataka,Self-Employed,Retail,75699,639,7,1,2023
CUST003691,27,Rajasthan,Salaried,Mass,23476,706,8,1,2022
CUST003692,59,Telangana,Government,Corporate,188048,646,5,0,2016
CUST003693,43,Karnataka,Salaried,SME,108420,574,11,2,2008
CUST003694,39,Gujarat,Salaried,Mass,84945,652,5,1,2019
CUST003695,35,Maharashtra,Self-Employed,Retail,89896,683,15,3,2005
CUST003696,31,Telangana,Salaried,SME,40797,814,13,1,2015
CUST003697,34,UP,Freelancer,SME,15748,674,4,4,2006
CUST003698,52,West Bengal,Business Owner,SME,39337,678,10,0,2023
CUST003699,51,Rajasthan,Salaried,Retail,101013,709,7,0,2014
CUST003700,24,Telangana,Self-Employed,SME,231809,703,17,1,2009
CUST003701,51,Gujarat,Salaried,Premium,65619,731,11,1,2015
CUST003702,27,Telangana,Business Owner,Retail,163156,687,4,0,2017
CUST003703,50,West Bengal,Business Owner,Retail,183152,652,17,4,2014
CUST003704,29,UP,Salaried,Retail,19918,601,19,1,2023
CUST003705,64,Rajasthan,Business Owner,SME,39994,791,15,4,2021
CUST003706,54,Gujarat,Self-Employed,Retail,177601,541,16,0,2022
CUST003707,38,West Bengal,Self-Employed,Retail,80162,610,15,4,2016
CUST003708,32,Rajasthan,Salaried,Premium,225804,682,9,0,2023
CUST003709,34,Maharashtra,Salaried,Corporate,128589,709,3,4,2011
CUST003710,32,Rajasthan,Self-Employed,Retail,204349,638,9,3,2022
CUST003711,52,West Bengal,Salaried,Retail,120549,519,11,1,2005
CUST003712,49,Delhi,Self-Employed,Mass,208688,720,15,0,2020
CUST003713,27,Delhi,Self-Employed,Premium,66424,689,6,0,2012
CUST003714,62,Telangana,Salaried,Corporate,42503,501,19,3,2008
CUST003715,37,Karnataka,Salaried,Retail,166931,606,10,1,2020
CUST003716,25,Maharashtra,Salaried,Retail,120953,667,15,4,2015
CUST003717,56,Rajasthan,Self-Employed,Corporate,209282,769,9,0,2006
CUST003718,47,West Bengal,Business Owner,SME,53118,507,2,4,2006
CUST003719,33,Tamil Nadu,Salaried,SME,84946,639,13,3,2006
CUST003720,32,Maharashtra,Salaried,SME,159227,757,19,0,2009
CUST003721,58,Delhi,Salaried,Retail,43869,613,4,0,2006
CUST003722,46,UP,Salaried,Retail,82000,584,7,0,2006
CUST003723,39,Tamil Nadu,Self-Employed,Premium,124864,840,10,4,2021
CUST003724,40,Karnataka,Self-Employed,Premium,97563,538,12,4,2005
CUST003725,44,Rajasthan,Salaried,Premium,181022,662,18,0,2005
CUST003726,59,Tamil Nadu,Self-Employed,SME,185978,697,6,3,2010
CUST003727,39,West Bengal,Self-Employed,Mass,103338,762,3,0,2008
CUST003728,47,Gujarat,Self-Employed,Premium,164395,746,14,2,2019
CUST003729,27,Gujarat,Salaried,Retail,89900,742,16,0,2022
CUST003730,25,Telangana,Salaried,Retail,191920,705,1,1,2008
CUST003731,50,Tamil Nadu,Self-Employed,Corporate,65017,709,15,2,2020
CUST003732,55,Delhi,Business Owner,Corporate,186920,770,2,2,2014
CUST003733,38,Telangana,Salaried,Premium,45175,841,8,0,2014
CUST003734,64,Gujarat,Business Owner,Retail,222872,637,13,3,2015
CUST003735,64,Karnataka,Self-Employed,Retail,149606,528,4,3,2017
CUST003736,37,Tamil Nadu,Salaried,Retail,28504,739,10,2,2009
CUST003737,23,Karnataka,Salaried,Retail,129622,654,8,4,2016
CUST003738,55,Karnataka,Salaried,Retail,130736,723,19,1,2015
CUST003739,29,Tamil Nadu,Business Owner,Retail,227129,855,7,1,2022
CUST003740,34,Delhi,Salaried,Premium,163779,516,13,1,2019
CUST003741,63,Tamil Nadu,Self-Employed,Retail,234589,668,12,4,2010
CUST003742,29,Punjab,Self-Employed,SME,230907,726,1,1,2013
CUST003743,51,Delhi,Self-Employed,Premium,28568,626,12,4,2012
CUST003744,53,Punjab,Freelancer,Retail,119654,665,14,3,2008
CUST003745,57,Rajasthan,Freelancer,SME,84396,847,8,1,2014
CUST003746,51,Punjab,Self-Employed,Mass,170724,841,7,4,2018
CUST003747,22,Gujarat,Salaried,SME,245055,596,10,4,2006
CUST003748,64,West Bengal,Salaried,Retail,119336,713,2,1,2014
CUST003749,60,Tamil Nadu,Government,Mass,38696,654,0,0,2008
CUST003750,38,Punjab,Salaried,Retail,29667,684,15,2,2014
CUST003751,41,Telangana,Business Owner,Retail,23865,877,1,2,2021
CUST003752,45,Punjab,Self-Employed,Premium,28606,620,1,4,2018
CUST003753,43,Tamil Nadu,Salaried,Retail,165631,782,10,3,2009
CUST003754,50,Telangana,Freelancer,Retail,64738,634,2,2,2009
CUST003755,43,Maharashtra,Freelancer,SME,30885,722,8,0,2021
CUST003756,30,Telangana,Self-Employed,Retail,106214,616,1,1,2008
CUST003757,58,Telangana,Salaried,Corporate,114414,612,0,3,2021
CUST003758,31,Delhi,Self-Employed,Retail,73499,708,17,2,2015
CUST003759,57,Punjab,Self-Employed,Corporate,190520,730,15,1,2023
CUST003760,58,Punjab,Self-Employed,SME,201008,640,1,1,2014
CUST003761,49,UP,Business Owner,SME,204804,663,19,1,2019
CUST003762,49,Telangana,Salaried,SME,29888,618,5,3,2010
CUST003763,63,West Bengal,Salaried,Retail,41325,691,3,1,2007
CUST003764,64,Delhi,Salaried,Retail,239671,608,8,4,2008
CUST003765,42,Delhi,Salaried,SME,193943,696,5,3,2023
CUST003766,45,Delhi,Self-Employed,SME,149912,649,15,2,2006
CUST003767,63,Punjab,Salaried,Corporate,194518,650,5,2,2020
CUST003768,61,UP,Self-Employed,Corporate,68463,745,8,3,2014
CUST003769,23,Karnataka,Salaried,Corporate,78028,758,17,4,2018
CUST003770,29,Tamil Nadu,Salaried,Retail,203294,596,19,3,2012
CUST003771,48,Maharashtra,Government,Retail,176066,732,14,0,2021
CUST003772,43,Maharashtra,Freelancer,Corporate,245776,711,3,0,2010
CUST003773,58,Tamil Nadu,Government,Retail,66876,636,15,3,2007
CUST003774,48,Delhi,Self-Employed,Retail,169309,602,18,1,2017
CUST003775,50,Rajasthan,Self-Employed,Corporate,79526,751,0,1,2012
CUST003776,24,Tamil Nadu,Business Owner,Premium,144140,592,0,3,2018
CUST003777,34,Karnataka,Salaried,Retail,148281,717,17,1,2023
CUST003778,31,Karnataka,Government,SME,133208,766,0,1,2009
CUST003779,57,Telangana,Salaried,Retail,77950,701,13,3,2010
CUST003780,30,Telangana,Self-Employed,Retail,29066,665,11,4,2016
CUST003781,48,Telangana,Business Owner,SME,240991,670,6,1,2014
CUST003782,55,Telangana,Self-Employed,Corporate,92602,727,5,2,2018
CUST003783,22,Rajasthan,Freelancer,SME,240995,770,7,4,2007
CUST003784,53,Rajasthan,Salaried,Retail,148165,735,16,3,2007
CUST003785,46,UP,Self-Employed,Retail,141848,652,7,4,2019
CUST003786,50,Maharashtra,Salaried,Mass,118244,755,15,0,2022
CUST003787,28,Punjab,Business Owner,SME,165244,736,15,2,2013
CUST003788,24,Rajasthan,Salaried,Corporate,216422,703,7,0,2013
CUST003789,41,Gujarat,Freelancer,Retail,222265,747,12,3,2008
CUST003790,41,Karnataka,Salaried,Mass,104380,800,11,0,2018
CUST003791,51,Punjab,Self-Employed,Retail,30997,606,7,2,2007
CUST003792,56,Karnataka,Salaried,Retail,220967,789,2,0,2022
CUST003793,56,Telangana,Self-Employed,SME,111547,652,14,2,2005
CUST003794,60,Rajasthan,Self-Employed,SME,247133,694,15,4,2014
CUST003795,48,Punjab,Government,Retail,79116,576,2,0,2023
CUST003796,47,Delhi,Salaried,Corporate,151433,844,8,1,2016
CUST003797,35,UP,Salaried,Retail,122233,659,5,2,2005
CUST003798,38,Gujarat,Self-Employed,Retail,27363,627,14,1,2014
CUST003799,39,Gujarat,Business Owner,SME,133069,648,10,2,2014
CUST003800,50,Maharashtra,Self-Employed,Retail,70922,777,11,4,2006
CUST003801,41,Telangana,Government,Retail,162243,682,2,4,2021
CUST003802,48,Gujarat,Salaried,Retail,51517,734,12,3,2013
CUST003803,39,West Bengal,Self-Employed,SME,152136,608,6,2,2007
CUST003804,25,West Bengal,Business Owner,Corporate,152379,585,12,3,2011
CUST003805,22,Tamil Nadu,Freelancer,Retail,248279,637,3,3,2005
CUST003806,22,Gujarat,Self-Employed,SME,49750,643,7,0,2015
CUST003807,47,Punjab,Salaried,Mass,37378,740,12,4,2020
CUST003808,41,Rajasthan,Government,Retail,232111,622,11,2,2019
CUST003809,44,Delhi,Business Owner,Corporate,34011,699,19,0,2010
CUST003810,31,Maharashtra,Salaried,Retail,91120,645,14,3,2012
CUST003811,32,Telangana,Self-Employed,SME,118410,680,14,2,2015
CUST003812,62,Tamil Nadu,Salaried,Premium,132480,531,1,1,2017
CUST003813,62,Punjab,Self-Employed,Mass,137122,714,3,4,2017
CUST003814,26,Karnataka,Self-Employed,Mass,195525,640,5,3,2017
CUST003815,22,West Bengal,Salaried,Retail,185374,700,17,3,2012
CUST003816,38,Rajasthan,Freelancer,Retail,162253,724,7,3,2011
CUST003817,43,Tamil Nadu,Salaried,Premium,20239,664,9,0,2018
CUST003818,55,Punjab,Salaried,SME,169634,656,0,1,2005
CUST003819,62,Telangana,Salaried,SME,171224,573,19,4,2011
CUST003820,50,Delhi,Salaried,Retail,248256,798,11,1,2016
CUST003821,25,Rajasthan,Salaried,Retail,215630,757,1,1,2020
CUST003822,26,Telangana,Self-Employed,Retail,83200,830,17,4,2009
CUST003823,32,UP,Salaried,SME,215890,738,3,1,2009
CUST003824,42,Telangana,Salaried,Premium,127880,646,3,1,2013
CUST003825,56,Telangana,Government,Retail,235953,652,13,4,2018
CUST003826,33,Delhi,Salaried,Retail,84685,628,1,1,2012
CUST003827,47,Gujarat,Government,Corporate,44325,594,4,3,2015
CUST003828,40,UP,Salaried,SME,134401,665,18,0,2012
CUST003829,28,Maharashtra,Business Owner,Corporate,136231,693,15,0,2008
CUST003830,28,Tamil Nadu,Salaried,Retail,31011,555,4,4,2005
CUST003831,47,Punjab,Salaried,Retail,182667,656,17,2,2020
CUST003832,61,Punjab,Business Owner,SME,138100,605,11,2,2013
CUST003833,26,Karnataka,Salaried,Retail,18743,675,8,0,2009
CUST003834,42,Maharashtra,Salaried,Retail,209313,758,19,2,2015
CUST003835,35,Maharashtra,Self-Employed,Retail,126068,564,14,4,2011
CUST003836,25,Maharashtra,Salaried,Retail,197142,719,19,0,2015
CUST003837,44,Maharashtra,Salaried,Mass,107005,710,10,3,2008
CUST003838,63,Delhi,Salaried,Retail,194282,779,10,3,2013
CUST003839,41,Gujarat,Freelancer,Mass,190926,817,14,2,2015
CUST003840,36,Delhi,Salaried,Premium,62944,835,6,1,2006
CUST003841,50,Tamil Nadu,Salaried,Retail,33930,708,12,4,2015
CUST003842,29,UP,Salaried,SME,235760,726,8,0,2015
CUST003843,62,Karnataka,Salaried,Retail,49322,704,12,4,2014
CUST003844,40,Delhi,Salaried,Corporate,191166,656,18,4,2021
CUST003845,60,Tamil Nadu,Self-Employed,Retail,24352,688,8,4,2019
CUST003846,49,UP,Freelancer,SME,228392,776,4,2,2022
CUST003847,48,Tamil Nadu,Salaried,Corporate,106994,900,8,1,2012
CUST003848,25,Gujarat,Salaried,SME,91017,631,0,3,2023
CUST003849,36,Tamil Nadu,Self-Employed,Corporate,229919,693,9,2,2014
CUST003850,56,Rajasthan,Salaried,Retail,209902,638,15,1,2015
CUST003851,58,Tamil Nadu,Salaried,Retail,244814,704,11,1,2008
CUST003852,22,Delhi,Salaried,Retail,85646,622,3,4,2015
CUST003853,24,Tamil Nadu,Freelancer,Mass,222180,695,3,0,2023
CUST003854,45,Delhi,Business Owner,SME,48704,718,9,3,2022
CUST003855,48,UP,Salaried,Retail,91935,859,18,3,2006
CUST003856,61,Rajasthan,Freelancer,SME,52068,654,10,2,2018
CUST003857,57,UP,Government,SME,91086,708,18,2,2022
CUST003858,55,Tamil Nadu,Salaried,Corporate,40491,866,12,2,2017
CUST003859,50,Maharashtra,Self-Employed,Mass,233948,575,12,2,2023
CUST003860,45,Karnataka,Salaried,Retail,46128,644,6,2,2010
CUST003861,45,West Bengal,Salaried,Mass,78247,626,17,0,2023
CUST003862,63,Maharashtra,Business Owner,Retail,139159,694,7,0,2011
CUST003863,25,Rajasthan,Self-Employed,Retail,181442,571,8,1,2014
CUST003864,24,UP,Salaried,Corporate,155795,647,7,1,2021
CUST003865,55,Rajasthan,Salaried,Retail,219113,717,9,2,2015
CUST003866,44,Gujarat,Business Owner,Premium,200914,705,0,3,2016
CUST003867,44,UP,Salaried,Corporate,77024,585,8,2,2005
CUST003868,26,Tamil Nadu,Salaried,Premium,189754,767,5,3,2015
CUST003869,52,UP,Salaried,SME,150049,761,8,3,2014
CUST003870,62,Maharashtra,Self-Employed,Mass,209914,685,19,0,2006
CUST003871,27,Karnataka,Self-Employed,SME,66197,647,14,1,2015
CUST003872,58,Tamil Nadu,Salaried,Retail,57980,682,10,3,2008
CUST003873,31,Punjab,Salaried,Mass,212748,658,15,1,2010
CUST003874,61,Maharashtra,Freelancer,Retail,70442,711,19,1,2022
CUST003875,28,Telangana,Salaried,SME,75172,742,6,2,2019
CUST003876,60,Tamil Nadu,Salaried,SME,175227,557,10,1,2014
CUST003877,59,Tamil Nadu,Self-Employed,Retail,74096,630,1,4,2012
CUST003878,42,Maharashtra,Salaried,Retail,229596,515,10,4,2013
CUST003879,41,Gujarat,Self-Employed,SME,94440,586,11,1,2011
CUST003880,24,UP,Salaried,Premium,205113,708,17,4,2013
CUST003881,43,Telangana,Salaried,SME,77332,604,7,1,2011
CUST003882,25,Rajasthan,Salaried,Corporate,224834,613,10,3,2017
CUST003883,49,Tamil Nadu,Salaried,Corporate,201070,769,7,0,2021
CUST003884,33,UP,Self-Employed,Retail,184469,765,13,2,2014
CUST003885,59,West Bengal,Business Owner,Retail,188378,673,17,2,2008
CUST003886,57,West Bengal,Self-Employed,Corporate,66977,703,0,2,2017
CUST003887,62,Rajasthan,Self-Employed,Retail,43831,549,1,0,2006
CUST003888,26,Delhi,Salaried,SME,82449,646,2,4,2015
CUST003889,34,Telangana,Freelancer,Mass,187285,611,0,1,2011
CUST003890,44,West Bengal,Self-Employed,SME,232414,646,3,4,2011
CUST003891,51,Karnataka,Self-Employed,Premium,154916,715,0,2,2019
CUST003892,58,Rajasthan,Salaried,Retail,245821,686,2,1,2010
CUST003893,46,Maharashtra,Salaried,Retail,140194,674,11,2,2023
CUST003894,48,Maharashtra,Freelancer,Retail,183828,765,17,1,2007
CUST003895,35,Punjab,Salaried,SME,59046,836,16,0,2012
CUST003896,57,Karnataka,Self-Employed,SME,71278,500,1,3,2020
CUST003897,60,Telangana,Salaried,SME,144362,821,18,0,2014
CUST003898,37,West Bengal,Salaried,SME,224671,734,1,4,2014
CUST003899,43,Delhi,Freelancer,Mass,113043,659,19,2,2008
CUST003900,42,Telangana,Freelancer,Corporate,17096,676,0,0,2023
CUST003901,42,Gujarat,Business Owner,Mass,248943,644,1,3,2012
CUST003902,29,Telangana,Self-Employed,Retail,248537,723,11,2,2016
CUST003903,37,Maharashtra,Government,Mass,223485,632,5,3,2006
CUST003904,52,Punjab,Freelancer,Corporate,85557,615,9,4,2013
CUST003905,63,West Bengal,Business Owner,Mass,35405,756,19,2,2008
CUST003906,31,Rajasthan,Freelancer,SME,127480,900,15,0,2021
CUST003907,53,West Bengal,Salaried,Retail,120298,786,1,3,2018
CUST003908,55,UP,Self-Employed,Retail,152630,718,16,1,2008
CUST003909,30,Maharashtra,Salaried,Retail,65967,685,0,3,2005
CUST003910,38,Punjab,Business Owner,Retail,84461,576,18,4,2014
CUST003911,32,UP,Self-Employed,Mass,41534,708,9,1,2012
CUST003912,53,Karnataka,Salaried,Mass,183540,699,6,3,2016
CUST003913,31,Delhi,Salaried,Mass,127161,667,4,2,2014
CUST003914,43,Telangana,Salaried,Retail,158420,641,11,4,2005
CUST003915,38,Gujarat,Self-Employed,SME,158619,624,18,1,2015
CUST003916,25,Tamil Nadu,Salaried,Corporate,215113,658,3,4,2013
CUST003917,46,Tamil Nadu,Self-Employed,Retail,17925,702,11,3,2009
CUST003918,42,Rajasthan,Business Owner,SME,231500,628,19,2,2015
CUST003919,58,Punjab,Government,Retail,110899,659,7,1,2010
CUST003920,59,Karnataka,Salaried,Corporate,85565,645,8,0,2021
CUST003921,22,Maharashtra,Self-Employed,Corporate,56603,624,19,1,2019
CUST003922,46,Gujarat,Business Owner,Retail,99623,813,17,2,2009
CUST003923,57,Rajasthan,Government,SME,33345,624,18,2,2012
CUST003924,38,Karnataka,Salaried,SME,128834,553,12,1,2019
CUST003925,62,Delhi,Salaried,Corporate,37251,565,18,2,2016
CUST003926,45,Maharashtra,Salaried,Corporate,21463,623,13,4,2013
CUST003927,23,Tamil Nadu,Salaried,Retail,15739,689,2,3,2014
CUST003928,61,Delhi,Freelancer,Retail,16903,668,12,4,2012
CUST003929,36,Rajasthan,Salaried,Premium,144566,569,5,2,2023
CUST003930,53,Punjab,Salaried,Mass,236262,759,8,0,2012
CUST003931,60,UP,Salaried,SME,117408,694,9,0,2006
CUST003932,27,Punjab,Salaried,Retail,168059,649,18,0,2017
CUST003933,22,Maharashtra,Self-Employed,Retail,200283,733,9,4,2020
CUST003934,44,Delhi,Self-Employed,Corporate,117354,575,0,2,2016
CUST003935,60,Telangana,Salaried,SME,33209,520,19,0,2021
CUST003936,38,Punjab,Salaried,Mass,224879,622,2,0,2012
CUST003937,55,West Bengal,Government,Mass,22562,613,6,4,2013
CUST003938,62,Delhi,Salaried,Retail,140090,613,14,4,2012
CUST003939,50,Rajasthan,Self-Employed,Premium,107315,620,19,4,2008
CUST003940,30,Punjab,Salaried,Retail,247283,679,3,3,2020
CUST003941,34,UP,Salaried,Corporate,143138,771,16,4,2011
CUST003942,27,Rajasthan,Salaried,Retail,116669,641,13,0,2010
CUST003943,27,UP,Self-Employed,Retail,163878,682,14,0,2021
CUST003944,41,Telangana,Freelancer,Retail,47700,558,6,4,2014
CUST003945,24,West Bengal,Salaried,Retail,82463,812,0,0,2015
CUST003946,38,Telangana,Freelancer,Retail,51072,674,16,2,2012
CUST003947,33,West Bengal,Salaried,Corporate,80380,631,6,3,2011
CUST003948,22,Karnataka,Salaried,Corporate,107136,640,0,0,2007
CUST003949,38,Tamil Nadu,Salaried,SME,186200,537,7,0,2017
CUST003950,24,UP,Freelancer,Corporate,84527,610,13,2,2023
CUST003951,47,Karnataka,Salaried,SME,101705,736,1,4,2008
CUST003952,36,Delhi,Freelancer,SME,81697,638,8,0,2015
CUST003953,57,West Bengal,Salaried,Retail,241279,678,2,2,2005
CUST003954,53,Telangana,Government,SME,92840,577,6,0,2014
CUST003955,53,Karnataka,Self-Employed,Retail,241637,739,16,4,2021
CUST003956,25,Telangana,Government,SME,159640,671,9,1,2015
CUST003957,39,West Bengal,Self-Employed,Retail,101026,553,15,2,2014
CUST003958,40,Telangana,Salaried,SME,197952,643,12,1,2019
CUST003959,64,Maharashtra,Salaried,Corporate,47489,692,9,2,2010
CUST003960,56,Maharashtra,Salaried,SME,68506,801,13,0,2012
CUST003961,61,UP,Salaried,Retail,201640,894,19,0,2007
CUST003962,35,Telangana,Business Owner,Corporate,217047,759,0,4,2010
CUST003963,54,Delhi,Salaried,Premium,191471,679,6,4,2006
CUST003964,35,Maharashtra,Salaried,SME,175355,644,5,2,2014
CUST003965,55,Delhi,Self-Employed,SME,208184,720,4,4,2023
CUST003966,25,Rajasthan,Salaried,Retail,220343,671,0,3,2006
CUST003967,45,Gujarat,Salaried,SME,152112,768,6,2,2007
CUST003968,50,West Bengal,Salaried,SME,134153,759,3,3,2020
CUST003969,40,West Bengal,Government,Corporate,28658,760,1,2,2005
CUST003970,27,Delhi,Salaried,Retail,181062,558,4,2,2022
CUST003971,54,Tamil Nadu,Freelancer,SME,199746,674,1,2,2020
CUST003972,61,Delhi,Salaried,Retail,45032,581,2,1,2021
CUST003973,40,West Bengal,Salaried,Retail,45846,753,19,1,2013
CUST003974,22,Gujarat,Freelancer,Retail,197864,729,7,4,2018
CUST003975,26,Maharashtra,Salaried,Mass,66313,646,18,0,2017
CUST003976,48,Delhi,Government,SME,210309,707,7,4,2022
CUST003977,37,Telangana,Self-Employed,SME,209104,544,2,3,2006
CUST003978,27,Tamil Nadu,Salaried,Corporate,79423,576,8,2,2008
CUST003979,61,West Bengal,Government,Mass,173659,497,12,1,2011
CUST003980,34,Delhi,Salaried,SME,194025,721,7,2,2015
CUST003981,56,Delhi,Freelancer,SME,189666,506,3,2,2011
CUST003982,40,Telangana,Self-Employed,Mass,152256,651,19,0,2005
CUST003983,33,Rajasthan,Business Owner,SME,29247,614,1,1,2008
CUST003984,37,Maharashtra,Self-Employed,Corporate,240770,633,0,1,2015
CUST003985,64,Gujarat,Self-Employed,SME,177980,561,19,1,2011
CUST003986,31,Maharashtra,Salaried,Retail,112865,614,14,3,2020
CUST003987,46,Telangana,Salaried,Mass,217766,586,17,3,2016
CUST003988,41,West Bengal,Salaried,Corporate,137250,565,9,0,2017
CUST003989,52,Telangana,Salaried,Premium,130425,708,9,3,2010
CUST003990,25,UP,Business Owner,Retail,177281,556,15,3,2006
CUST003991,44,Karnataka,Business Owner,Corporate,185338,652,5,0,2023
CUST003992,23,Rajasthan,Self-Employed,SME,118559,675,10,0,2022
CUST003993,43,Karnataka,Salaried,SME,39606,671,16,3,2021
CUST003994,58,West Bengal,Self-Employed,Retail,46595,709,0,1,2012
CUST003995,29,Gujarat,Self-Employed,SME,52628,543,12,2,2021
CUST003996,28,Maharashtra,Business Owner,SME,172454,657,6,1,2009
CUST003997,35,Tamil Nadu,Business Owner,Corporate,22516,553,9,2,2007
CUST003998,24,UP,Salaried,Retail,39567,525,13,4,2010
CUST003999,37,Rajasthan,Salaried,SME,77399,618,11,2,2020
CUST004000,40,Karnataka,Salaried,SME,139062,665,16,2,2014
CUST004001,39,Delhi,Business Owner,Corporate,65141,585,13,2,2009
CUST004002,37,UP,Self-Employed,Retail,35735,728,0,0,2007
CUST004003,29,Maharashtra,Salaried,Corporate,52592,722,11,4,2017
CUST004004,54,UP,Self-Employed,Corporate,133774,503,2,2,2020
CUST004005,33,West Bengal,Salaried,Corporate,64481,799,12,2,2011
CUST004006,32,Delhi,Self-Employed,Premium,37034,882,13,3,2008
CUST004007,26,Gujarat,Self-Employed,SME,215880,649,4,4,2019
CUST004008,48,Delhi,Business Owner,Retail,70054,576,14,3,2010
CUST004009,33,Gujarat,Self-Employed,Retail,239258,674,15,3,2023
